"last_value","estimated_value","difference","orderbook_diff"
1668.08,1668.45005076389,-0.370050763885274,-178.4394
1668.84,1667.97506049566,0.864939504338281,-174.2705
1670.005,1669.20180255795,0.803197442052124,-155.6584
1669.96,1669.67399884335,0.286001156651764,-172.4632
1667.63,1667.71831657689,-0.0883165768902927,-116.103
1667.474,1666.63261316436,0.841386835637422,-236.854
1666.99,1667.61544550482,-0.625445504824256,-164.4629
1664.25,1665.18104337104,-0.93104337104387,-159.239
1666.79,1666.01295371173,0.777046288265865,-177.6574
1671.37,1670.05153342839,1.318466571611,-170.8206
1670.87,1670.8524511181,0.0175488819018028,-162.947
1670.71,1671.44322341393,-0.73322341392759,-165.9632
1672.07,1670.87941001604,1.19058998396395,-19.6308
1673.47333333333,1672.60436763287,0.868965700460649,5.4079
1672.69,1671.87813864677,0.811861353233326,-14.8196
1672.03,1671.56436779925,0.465632200751998,-174.6392
1671.32,1671.10973323173,0.210266768273186,-182.9078
1670.87,1670.97374108166,-0.103741081657517,-182.5462
1672.22,1671.11694503548,1.10305496451906,-180.5413
1671.68,1672.32323161025,-0.643231610247994,-219.4663
1670.45,1670.48135530557,-0.0313553055748343,-179.5005
1671.835,1671.52889518077,0.306104819230086,-183.1513
1671.02111111111,1670.8719930195,0.149118091613445,-192.2283
1671.225,1671.22129996079,0.00370003921125317,-174.2831
1671.05,1671.00477060113,0.0452293988719248,-173.747
1672.22,1670.97950573787,1.24049426212764,-170.3933
1672.96,1672.49094654556,0.469053454441109,-183.8116
1672.815,1671.94611286106,0.868887138938135,-166.669
1670.85666666667,1671.61774046281,-0.761073796143137,-183.642
1670.00125,1669.9675821312,0.0336678687963285,-17.5937
1667.35,1668.41406262473,-1.06406262473047,-182.6205
1666.55,1666.43265496142,0.117345038576104,-154.9739
1667.76,1667.4722569582,0.287743041798649,-240.9766
1667.12,1668.31710591491,-1.19710591490912,-82.6831
1667.12,1668.19466550792,-1.07466550791924,-154.2626
1667.24,1667.99960237055,-0.75960237055483,-219.0905
1667.73,1668.57691233253,-0.846912332526472,-173.7288
1668.4,1668.27573192462,0.124268075379632,-94.2034
1668.37,1668.56202534768,-0.192025347685103,-161.659
1668.93,1668.75315298555,0.176847014452505,-147.7996
1668.81,1668.49379485032,0.316205149681082,-201.0851
1664.79,1667.3295995081,-2.53959950809849,-202.2756
1665.26,1665.50834080703,-0.248340807031127,-170.0051
1665.585,1665.85548408846,-0.2704840884644,-137.0953
1665.795,1664.6514998305,1.14350016950357,-136.4348
1665.16,1666.27063706311,-1.11063706310892,-170.3571
1670.06,1668.48064571524,1.57935428476208,-184.0231
1669.65,1669.63010093317,0.0198990668293391,-143.1279
1670.04,1669.70688898951,0.333111010492075,-145.7576
1671.445,1670.24876711992,1.19623288008484,-155.4092
1670.89,1670.61703709251,0.272962907488136,-176.6002
1670.095,1669.67688593059,0.418114069407693,-183.378
1670.36,1670.11064812355,0.249351876452238,-180.0574
1670.86,1670.31791775081,0.542082249191481,-173.9817
1670.4,1670.56623801548,-0.16623801547712,-175.7532
1670.9,1670.51233648339,0.387663516612065,-180.1776
1672.74,1670.77389526734,1.96610473265832,-188.9419
1671.46,1671.05310100648,0.406898993519917,-177.2996
1670.27,1669.49695164838,0.773048351617263,-118.0657
1670.2,1670.16028745186,0.0397125481417788,-10.4892
1669.88,1668.948742861,0.931257138996898,-181.7746
1670.6,1669.11089519395,1.48910480604809,-181.3043
1670.16,1669.93223075615,0.227769243846069,-168.8074
1669.79,1669.30203078801,0.487969211988457,-177.3092
1669.97142857143,1669.34360052885,0.627828042573583,-178.8901
1666.42,1665.7898761357,0.630123864300458,-179.1671
1667.65,1666.75846652141,0.891533478585188,-79.2417
1669.92,1669.65545617545,0.264543824550174,-157.2728
1671.61,1670.79728068533,0.812719314674041,-69.3686
1669.27,1670.15158618151,-0.881586181508737,-136.6434
1669.8,1669.49216046332,0.307839536680603,-283.679
1670.545,1670.88316907037,-0.338169070373169,-94.3259
1670.52,1670.50546341111,0.0145365888934066,-163.1442
1670.98,1670.66109345546,0.318906544539004,-170.2947
1671.35,1671.25345672073,0.0965432792734191,-170.6028
1669.74,1670.00859202596,-0.268592025963244,-174.6649
1669.51,1669.66031320531,-0.150313205309658,-175.2606
1668.29,1669.64999397271,-1.35999397271462,-157.7961
1668.3,1669.02067015751,-0.720670157508266,-190.9133
1669.17,1668.4746180939,0.695381906104785,-186.3211
1668.03,1669.00750566487,-0.977505664873433,-9.22600000000003
1668.01,1668.16843453288,-0.158434532882893,-182.188
1666.89,1667.75471995585,-0.864719955845885,-25.7958
1666.52,1667.4043134424,-0.884313442396433,-28.0514
1666.21,1666.68785260205,-0.477852602054099,-25.2688
1667.11,1667.67270427044,-0.562704270442964,-176.5069
1668.095,1667.8455600935,0.249439906496036,-158.3721
1667.35,1668.25398741743,-0.903987417431381,-126.87
1667.34,1667.24429538217,0.0957046178302789,-140.3629
1664,1666.51759544243,-2.51759544242805,-181.9926
1664.98,1665.11724022813,-0.137240228130167,-239.3972
1670.765,1667.7042794611,3.06072053889989,-154.3374
1669.61,1669.69447894926,-0.0844789492580276,-172.8076
1670.225,1670.66941798912,-0.444417989123167,-211.8614
1669.63,1670.22646727373,-0.596467273725239,-51.8347
1668.78666666667,1668.8559175086,-0.069250841934263,-189.1367
1667.64,1668.35342695267,-0.713426952672307,-178.974
1666.21,1667.60033946039,-1.39033946038876,-122.2884
1666.8,1666.86368283721,-0.0636828372096261,-172.915
1668.06,1667.2269998725,0.833000127496689,-223.9573
1667.57666666667,1667.46253229802,0.114134368647001,-198.6133
1667.21,1667.30849209736,-0.0984920973621684,-182.2137
1667.31,1667.44806239362,-0.138062393623386,-184.6147
1668.3,1667.75159472988,0.548405270115836,-199.1785
1668.26,1668.14650645458,0.113493545415622,-171.1817
1668.74,1668.7373481821,0.00265181790496172,-175.2647
1669.65,1668.82028888401,0.829711115987266,-165.3795
1669.67,1669.2349007824,0.435099217597781,-153.0041
1669.965,1669.16595819477,0.799041805234083,-207.3104
1669.69,1669.9186448539,-0.22864485389664,-182.2517
1670.19,1669.71677237027,0.473227629730445,-190.5862
1670.05,1669.66105302639,0.388946973606835,-172.2501
1678.285,1679.16128444295,-0.876284442947281,-183.6987
1678.32,1678.84269078913,-0.522690789133094,-11.5238
1679.77,1679.6959370761,0.0740629239010104,-180.5186
1678.62,1679.87290156126,-1.25290156126289,-179.204
1679.13,1679.44695192885,-0.316951928848084,-186.3564
1678.52,1678.20473959515,0.315260404853916,-141.8892
1677.84,1677.82947767748,0.0105223225207283,-214.3178
1677.97,1678.39215934153,-0.422159341528868,-189.2434
1678.09,1678.18325257855,-0.0932525785485723,-176.058
1679.37,1678.6278549694,0.742145030600113,-202.1685
1679.02,1678.8448580656,0.175141934395015,-163.4911
1677.02,1678.15616601067,-1.13616601066633,-156.0248
1675.425,1675.65467916088,-0.229679160879186,-230.333
1673.32,1674.6698554394,-1.34985543940024,-169.4746
1673.465,1673.03108026216,0.433919737841961,-171.7427
1674.05,1672.94236409001,1.10763590998545,-172.3116
1675.07,1673.71099951779,1.35900048221242,-307.541
1674.57,1675.22196703792,-0.651967037916393,-300.1296
1674.495,1675.26998956387,-0.774989563874897,-163.983
1674.17,1674.84327779597,-0.673277795967124,-184.8175
1674.48,1674.49904437507,-0.0190443750661871,-164.6765
1675.02,1674.49619813127,0.523801868728469,-193.901
1675.34,1675.97854125707,-0.638541257067345,-151.7744
1677.02,1676.43899797621,0.581002023793872,-179.7139
1676.39,1677.35389566484,-0.963895664837764,-181.5472
1674.4,1676.4966476341,-2.09664763410206,-186.1562
1675.72,1675.95365857862,-0.233658578618133,-186.7316
1677.06,1676.33868515184,0.721314848158045,-320.5531
1676.53,1677.02588608994,-0.495886089942815,-158.1248
1676.175,1677.2091804062,-1.03418040620181,-177.1744
1676.32,1677.11982108685,-0.79982108685067,-171.2388
1676.53,1676.42697140587,0.103028594126727,-195.9655
1676.32,1676.74463318297,-0.424633182970865,-186.4479
1675.455,1676.97428034362,-1.5192803436189,-166.7412
1674.68,1675.046551786,-0.366551786002447,-187.784
1672.16,1672.1191488435,0.0408511565046865,-176.0685
1672.13,1671.99877740247,0.131222597534133,-204.7379
1671.71111111111,1672.16000216568,-0.448891054571504,-159.3006
1672.43,1673.87317562804,-1.44317562803872,-81.7718
1671.74,1673.60915852972,-1.86915852971811,-237.8709
1672.34,1672.47488184469,-0.134881844694519,-152.4088
1671.79,1672.74126468222,-0.951264682220199,-182.124
1673.33666666667,1672.51733118939,0.819335477276354,-154.3629
1673.74,1673.51549383567,0.22450616432775,-171.1008
1673.58,1673.61931358765,-0.0393135876452106,-104.838
1673.97,1673.36931593554,0.600684064464758,-153.3798
1672.8,1673.01899614206,-0.218996142061087,-175.9221
1672.46,1673.14098857709,-0.680988577091512,-226.8826
1674.3,1673.10909139213,1.19090860786946,-62.4613
1673.71,1674.0606838727,-0.350683872700301,-175.385
1674.26,1674.08953052761,0.170469472389414,-155.9179
1674.6,1674.6989087391,-0.0989087391030807,-196.9439
1677.05,1676.86024882451,0.189751175485299,-231.2832
1675.62,1675.84753344512,-0.227533445123072,-178.1269
1675.25,1675.23816412268,0.0118358773204363,-188.9464
1675.85,1675.07281017667,0.777189823329991,-233.8588
1677.57,1677.60233818105,-0.0323381810451338,-240.1045
1678.205,1677.45733002036,0.747669979643888,-203.6426
1677.715,1677.34988084175,0.365119158247808,-156.5673
1677.35,1676.78759174737,0.562408252633304,-177.1198
1676.82,1677.08812679071,-0.268126790711676,-180.1324
1678.29,1677.11330343052,1.1766965694801,-282.1451
1678.18,1677.33679610265,0.843203897346484,-66.419
1678.42,1677.17099999836,1.24900000163802,-156.9243
1681.31,1678.6579999744,2.65200002559504,-169.2462
1683.77,1681.19154714026,2.5784528597369,-171.8776
1686.19,1684.35886180199,1.83113819800838,-151.986
1682.19666666667,1680.7896470903,1.40701957637111,-179.7579
1681.95,1681.5803343816,0.369665618397676,-138.6581
1682.83833333333,1681.52478874709,1.31354458623878,-205.4392
1684.0425,1681.90927385122,2.13322614878348,-163.5985
1684.83,1683.56581088555,1.26418911444716,-203.2408
1683.82,1682.9527652102,0.867234789804115,-190.3963
1683.86,1683.5870946307,0.272905369298996,-183.1528
1684.57,1683.10895820383,1.46104179617259,-181.3441
1684.31,1683.9074639885,0.402536011501752,-85.2055
1683.865,1682.90948655921,0.955513440786035,-243.8563
1683.7,1682.60566884984,1.09433115015622,-192.7683
1683.64,1682.72790290967,0.9120970903341,-189.7772
1682.09,1682.25617323595,-0.16617323594869,-63.555
1682.26,1681.76786156854,0.49213843146299,-184.0616
1683.005,1681.85388353845,1.15111646154583,-180.8837
1692.42,1690.66987399757,1.75012600242667,-183.8228
1692.16,1691.37966669948,0.780333300520169,-189.9336
1686.19,1688.37846954428,-2.18846954428363,-190.5101
1689.175,1687.61495450886,1.56004549114482,-214.4675
1688.6,1689.0142297517,-0.414229751699168,-137.0252
1694.77,1695.53328368132,-0.763283681321354,-130.1685
1695.26,1695.10128862632,0.158711373679353,-107.4099
1695.575,1696.31038746817,-0.735387468166437,-160.9626
1696.72333333333,1695.83090483422,0.89242849911011,-88.3398
1696.95,1695.82993471877,1.12006528122924,-23.1608
1694.86,1692.09739527988,2.76260472012041,-241.6509
1693.79,1691.67034577703,2.11965422297203,-251.6537
1690.3,1690.5969174598,-0.296917459802671,-96.0077
1695.21961538462,1691.3269002974,3.8927150872139,-133.6549
1697.25,1696.73574334298,0.514256657020042,-286.4585
1696.38,1695.77643195796,0.603568042042525,-264.5524
1697.25333333333,1695.26622101223,1.98711232110145,-141.6408
1697.5,1695.91843805712,1.58156194288426,-131.1469
1697.88,1695.42161429664,2.45838570336286,-134.7882
1692.26,1696.11771719104,-3.85771719103809,-57.8719
1697.56,1694.6947037244,2.86529627559526,-151.9707
1694.78,1694.53190347556,0.248096524441507,-262.3726
1697.985,1696.1981422514,1.78685774860014,-184.2079
1695.32,1695.46066298936,-0.140662989359726,-90.8629
1697.53,1695.67696754911,1.8530324508888,-128.4509
1700.77,1698.77776595842,1.99223404158101,-131.3382
1699.81,1700.05694653859,-0.246946538595012,-174.1015
1700.045,1699.12757275964,0.917427240355664,-198.1648
1718.85166666667,1717.93966573103,0.91200093563566,-229.605
1722.24,1719.16046720517,3.07953279483149,-94.5133
1717.47,1717.19029755596,0.279702444043096,-130.8869
1725.45,1722.58136720813,2.86863279186787,-96.0787
1725.19454545455,1722.70402912688,2.49051632767032,-136.9438
1723.85833333333,1720.82805346912,3.03027986421057,28.5515
1722.48,1720.19943066971,2.28056933028529,-167.5229
1722.48,1719.41608990664,3.0639100933638,-30.2794
1721.27,1719.82949356429,1.44050643570927,-64.6577
1716.08,1716.21424890147,-0.134248901469846,33.8393
1715.426,1713.84134659334,1.58465340666089,-7.33520000000001
1712.85,1713.17942175325,-0.329421753246379,-15.5172
1708.35,1706.67335054618,1.67664945382239,-65.3678
1709.55,1708.66886246199,0.8811375380144,-60.1798
1710.43666666667,1710.38813547852,0.0485311881420785,-157.6663
1709.45,1707.90285558063,1.54714441936744,-67.8604
1714.1,1709.15831516314,4.94168483685553,-242.072
1716.29,1717.71865852713,-1.42865852713498,-89.9477
1713.135,1714.90897568259,-1.77397568259062,-83.2463
1709.69,1710.60933951455,-0.919339514554622,-201.3846
1709.905,1710.23142617959,-0.326426179589134,-155.0835
1711.34,1712.03970911711,-0.699709117111524,-180.7868
1713.55,1714.16229351965,-0.612293519652894,-190.5635
1714.556,1713.2247803987,1.33121960129824,-193.7276
1713.83,1713.48400905136,0.345990948643021,-139.6529
1714.10666666667,1713.28457432632,0.822092340341896,-174.7209
1714.6,1713.24073593246,1.35926406754425,-26.696
1713.23,1711.39679362441,1.83320637559359,-230.6916
1710.35,1711.19663962516,-0.84663962515674,-153.4346
1709.74,1710.13206177547,-0.392061775472712,-174.0144
1710.11,1710.50590280742,-0.395902807417542,-183.4617
1709.96,1709.75570700185,0.204292998148048,-158.5185
1707.25,1709.79172044271,-2.54172044270922,-28.7816
1708.475,1708.03117743838,0.443822561616344,-257.4558
1710.38,1708.5472760621,1.83272393789639,68.2695
1710.76,1710.98850706174,-0.22850706173972,-138.8488
1711.8,1711.48264604388,0.317353956120087,-135.9256
1711.79,1711.56522970777,0.224770292230232,-7.61809999999997
1712.97,1712.42546924763,0.544530752371202,-71.9623
1712.27,1712.60727213641,-0.33727213641464,-39.9122
1713.3,1712.60247432773,0.697525672268284,-69.9003
1713.745,1713.85983304316,-0.114833043155613,-50.6469
1714.86,1713.69793679957,1.16206320042807,-115.1635
1713.94,1713.22878007868,0.711219921317024,-202.6849
1714.64,1713.98161635233,0.658383647669552,-103.6391
1714.36,1713.95048980477,0.409510195231178,-218.3958
1716.18,1715.28501085167,0.894989148330524,-133.5626
1717.67,1716.07032802881,1.59967197119227,-109.8916
1715.57,1715.90901771295,-0.339017712949953,65.6163
1716.255,1716.1916059993,0.0633940007003275,55.5362
1715.08,1715.01531899571,0.0646810042853758,-170.119
1716.37,1714.87877668306,1.49122331693911,-108.9215
1715.93875,1715.07027497031,0.868475029689762,-142.484
1719.26,1718.05850388926,1.20149611073589,-85.5857
1716.95,1717.42509514335,-0.475095143347289,-2.01180000000005
1715.41,1715.54410655181,-0.134106551811328,-96.9978
1718.23,1716.04363894144,2.18636105855785,6.04889999999995
1717.93,1716.7471076922,1.18289230780397,-134.508
1715.5,1714.02606982501,1.4739301749878,-169.2714
1714.26,1714.12720329788,0.132796702116593,-40.3771
1715.23,1714.53943858007,0.690561419926325,-77.6288
1719.38,1715.23166677831,4.14833322168761,38.8896
1721.96666666667,1717.76148270373,4.20518396294142,48.6956
1717.58,1717.82382642929,-0.243826429290266,51.312
1721.34,1717.99270117709,3.34729882290708,-154.2637
1721.9,1720.94766838416,0.952331615840194,-71.7301
1724.57,1720.5597363184,4.01026368160365,-121.0794
1721.41,1722.0485495961,-0.638549596095572,-150.668
1725.54,1722.14742047991,3.39257952008711,-30.7999
1724.81,1722.57204224615,2.23795775385383,-274.6814
1726.76,1726.45968599017,0.300314009826934,-149.366
1725.69,1724.75844000241,0.931559997587101,-33.6691
1728.38,1726.15110594864,2.2288940513572,-145.1421
1725.65,1725.47718569677,0.172814303229188,-161.561
1727.1,1724.80594819393,2.29405180606773,-149.9784
1728.33,1726.65845260301,1.67154739698617,-155.8933
1729.39,1726.76377887234,2.62622112766076,-124.9222
1730.8,1730.49931816977,0.300681830233543,-91.6837
1739.47545454545,1734.86897883699,4.606475708468,-56.0825
1735.74,1733.78022080822,1.95977919178063,79.3149
1726.79,1729.51650194722,-2.72650194722155,185.6634
1723.68,1724.31505709265,-0.635057092649959,-137.0998
1722.42666666667,1723.19644719819,-0.769780531522429,-118.9214
1721.49,1721.81975549465,-0.329755494649362,-87.6881
1721.27,1721.67005023228,-0.400050232279,-66.0374
1722.62,1722.53327095282,0.0867290471801425,-90.9199
1720.49,1722.48813845564,-1.99813845563699,-150.0203
1722.88,1722.45644014833,0.423559851668642,-165.8174
1722.725,1723.66036771967,-0.935367719668648,-113.4271
1726.08,1725.5981103076,0.481889692399363,-39.8645
1726.34142857143,1724.64321213618,1.69821643524779,-106.8438
1725.025,1724.4703268131,0.554673186895116,-103.4108
1726.47,1727.60615681618,-1.13615681617785,-200.1148
1720.75,1723.54744398623,-2.79744398622711,153.3588
1718.705,1720.57022982427,-1.86522982426936,-125.1098
1719.35333333333,1719.67315829119,-0.319824957854735,-207.3484
1716.24,1719.38831876189,-3.14831876189373,-47.6577
1719.915,1721.60522847924,-1.69022847923611,16.6169
1716,1718.89341405362,-2.89341405362256,48.0881
1717.06,1717.79182629743,-0.731826297430416,-233.9159
1716.51,1717.97888635514,-1.46888635513619,-100.4152
1716.345,1717.50801192554,-1.16301192553738,-156.565
1713.73,1715.8886162677,-2.15861626769697,-132.6981
1714.71333333333,1715.73914785847,-1.02581452513346,-157.4768
1713.3,1714.74473780855,-1.44473780855424,-167.1116
1712.28,1714.90755676529,-2.62755676529287,1.60939999999999
1713.235,1713.86760928656,-0.632609286557681,-251.2519
1692.46,1695.49333428154,-3.03333428153769,65.6605
1696.07,1696.34642941888,-0.276429418881207,-132.7795
1696.625,1699.28264892295,-2.65764892294874,-41.524
1696.75375,1699.96396013453,-3.21021013453287,-140.5794
1697.61,1698.21048554055,-0.600485540545833,-38.9541
1696.148,1699.38879644204,-3.24079644204426,-126.8385
1696.44,1697.22524561217,-0.785245612166136,-89.4627
1696.374,1699.8582163859,-3.48421638590094,-79.1563
1695.68,1698.873076758,-3.19307675799837,-58.8226
1697.34,1700.38529261046,-3.045292610464,-71.3719
1697.625,1700.11321154345,-2.48821154344978,-54.6747
1696.455,1699.81631268034,-3.36131268034433,-140.2691
1697.51,1699.82683147301,-2.31683147301396,-255.4424
1694.96,1700.1040732702,-5.14407327020399,-176.0383
1694.995,1697.68892717446,-2.69392717445612,-175.4596
1694.66,1697.2709144723,-2.61091447229524,-180.3817
1695.7725,1698.75284268692,-2.98034268691799,-255.9751
1698.36,1700.11891127916,-1.7589112791577,-272.0879
1708.1575,1706.64590538098,1.51159461901557,-173.178
1708.93,1707.53763822103,1.3923617789701,-166.0742
1708.46,1707.75264158247,0.707358417534351,-167.6045
1706.86,1706.56054988225,0.299450117746574,-228.748
1708.195,1706.24239718888,1.95260281111587,-183.8846
1706.79,1706.64540839476,0.144591605244159,-178.7942
1707.48,1706.04942854268,1.43057145732109,-142.8424
1708.15,1706.72362257881,1.42637742118654,-236.1423
1705.61,1705.28385383903,0.3261461609668,-183.9587
1704.7725,1704.79916877924,-0.0266687792443463,-4.35890000000001
1700.21,1700.89708922798,-0.687089227976912,-120.8121
1698.365,1701.07760798646,-2.71260798645585,-103.8025
1701.67,1698.14033029563,3.52966970436864,-272.7064
1701.5,1700.9786420613,0.521357938695928,-141.0452
1702.68,1701.44546748188,1.23453251812111,-157.19
1701.08,1701.53593711856,-0.455937118556221,-135.6314
1701.79,1702.50994678092,-0.719946780919145,-136.1502
1696.6175,1700.64998807157,-4.03248807157388,16.0431
1695.45,1696.41634610303,-0.966346103033857,-88.4707
1695.565,1696.34085129827,-0.775851298270709,-270.3483
1696.16,1697.31373806358,-1.15373806357525,-107.4828
1695.26,1697.21895428585,-1.95895428585368,-132.7915
1695.37,1698.18679261366,-2.81679261365821,-14.7269
1694.185,1696.40105394499,-2.21605394498533,-114.9438
1694.2,1696.19532724399,-1.99532724398864,30.5313
1693.08,1692.27816777248,0.80183222751748,-101.2975
1696.51,1696.06478061755,0.445219382445202,-136.965
1695.2,1698.02440543581,-2.82440543581151,-112.8048
1698.16,1698.53256120749,-0.372561207486797,-114.728
1698.26,1699.64020973261,-1.38020973261109,-110.174
1699.98,1700.18966378702,-0.209663787017917,-114.2605
1702.69,1702.19388264583,0.496117354168518,-129.4915
1701.72,1702.93895111181,-1.21895111181243,-141.7407
1700.3975,1701.20162750837,-0.80412750837263,-143.1269
1700.38,1702.17734567685,-1.79734567685068,-143.2699
1702.75,1703.38780510936,-0.637805109357259,-133.1401
1701.12,1700.40339926403,0.716600735970587,-168.8831
1695.63,1697.9129999992,-2.28299999920318,-174.4776
1699.11,1697.43179363195,1.67820636804504,-204.7577
1699.1,1699.57228010554,-0.472280105538402,-160.7158
1699.25,1698.79548149185,0.454518508153797,-125.7951
1702.64,1700.35951210115,2.28048789885315,-153.542
1704.25,1703.06128381399,1.18871618600951,-206.8755
