"last_value","estimated_value","difference","orderbook_diff"
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.0491819725000801,0.0210880274999199,-299206
0.07027,0.0491819725000801,0.0210880274999199,-299206
0.07027,0.0491819725000801,0.0210880274999199,-299206
0.07027,0.0491819725000801,0.0210880274999199,-299206
0.07027,0.0491819725000801,0.0210880274999199,-299206
0.07027,0.0491819725000801,0.0210880274999199,-299206
0.07027,0.0491819725000801,0.0210880274999199,-299206
0.07027,0.0491819725000801,0.0210880274999199,-298798
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-301600
0.07027,0.0491819725000801,0.0210880274999199,-294299
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-279726
0.07027,0.0491819725000801,0.0210880274999199,-439403
0.07027,0.0491819725000801,0.0210880274999199,-387686
0.07027,0.0491819725000801,0.0210880274999199,-384656
0.07027,0.0491819725000801,0.0210880274999199,-384656
0.07027,0.0491819725000801,0.0210880274999199,-384656
0.07027,0.0491819725000801,0.0210880274999199,-384656
0.07027,0.0491819725000801,0.0210880274999199,-384656
0.07027,0.0491819725000801,0.0210880274999199,-394687
0.07027,0.0491819725000801,0.0210880274999199,-394687
0.07027,0.0491819725000801,0.0210880274999199,-394687
0.07027,0.0491819725000801,0.0210880274999199,-423590
0.07027,0.0491819725000801,0.0210880274999199,-395894
0.07027,0.0491819725000801,0.0210880274999199,-391254
0.07027,0.0491819725000801,0.0210880274999199,-391254
0.07027,0.0491819725000801,0.0210880274999199,-391254
0.07027,0.0491819725000801,0.0210880274999199,-391254
0.07027,0.0491819725000801,0.0210880274999199,-390258
0.07027,0.0491819725000801,0.0210880274999199,-390258
0.07027,0.0491819725000801,0.0210880274999199,-361201
0.07027,0.0491819725000801,0.0210880274999199,-361201
0.07027,0.0491819725000801,0.0210880274999199,-361201
0.07027,0.0491819725000801,0.0210880274999199,-361201
0.07027,0.0491819725000801,0.0210880274999199,-361201
0.06945,NA,NA,-631672
0.06945,NA,NA,-536257
0.06945,NA,NA,-377607
0.06945,NA,NA,-444682
0.0696,NA,NA,-372878
0.06942,NA,NA,-429610
0.06942,NA,NA,-431926
0.070025,NA,NA,-196646
0.06985,NA,NA,-520349
0.06979,NA,NA,-239077
0.0699,NA,NA,-235744
0.0697966666666667,NA,NA,-332266
0.0697966666666667,NA,NA,-412463
0.0697966666666667,NA,NA,-728260
0.0697966666666667,NA,NA,-382575
0.0697966666666667,NA,NA,-429436
0.06978,NA,NA,-245996
0.06963,NA,NA,-391597
0.06963,NA,NA,-516696
0.06989,NA,NA,-268388
0.06975,NA,NA,-204921
0.06963,NA,NA,-398301
0.06957,0.0696442800910944,-7.42800910944336e-05,-427374
0.06946,0.0696070084534194,-0.000147008453419389,-555959
0.06933,0.0694126857894728,-8.26857894728333e-05,-460406
0.06925,0.0693875047767193,-0.000137504776719283,-361454
0.06915,0.0692386731699148,-8.86731699148158e-05,-803191
0.06908,0.0692049730733777,-0.000124973073377666,-517494
0.06902,0.0690815501607263,-6.15501607263425e-05,-694768
0.06927,0.0691339831163252,0.000136016883674789,-557658
0.06923,0.0692370919760771,-7.09197607708101e-06,-543283
0.06945,0.0693611894748318,8.88105251681953e-05,-390656
0.06936,0.0693537532349729,6.24676502705701e-06,-452324
0.06931,0.069331,-2.09999999999932e-05,-459848
0.06937,0.0693078088014754,6.21911985246165e-05,-564372
0.06944,0.0694636565695151,-2.36565695151264e-05,-435056
0.06944,0.0694633473167663,-2.33473167663145e-05,-453545
0.06971,0.0694827769099419,0.000227223090058085,-345657
0.06961,0.0696853403620201,-7.53403620201293e-05,-376189
0.06959,0.0696007924780058,-1.07924780057972e-05,-344681
0.06947,0.069535770381693,-6.57703816930172e-05,-459701
0.06939,0.069483878100225,-9.38781002249589e-05,-547998
0.0697,0.0697036190748961,-3.61907489611346e-06,-335039
0.06969,0.0697005888336302,-1.05888336301846e-05,-372828
0.06964,0.0696277172416777,1.22827583223378e-05,-411821
0.06967,0.069641344331927,2.86556680729882e-05,-354250
0.06959,0.0697068365852146,-0.000116836585214608,-372591
0.06968,0.0696265,5.35000000000119e-05,-268041
0.06967,0.0696860143195121,-1.60143195121476e-05,-248204
0.06968,0.0696885434230242,-8.54342302419875e-06,-215477
0.069635,0.06967085501506,-3.58550150599962e-05,-289365
0.06961,0.0696345,-2.44999999999829e-05,-409065
0.069576,0.069606,-3.00000000000022e-05,-387309
0.069515,0.0696260458374143,-0.00011104583741435,-322352
0.0698,0.0696735079398071,0.000126492060192884,-296386
0.0698,0.0697274296782598,7.25703217401702e-05,-387345
0.06979,0.0698124479063318,-2.24479063317684e-05,-399553
0.06971,0.0697340000001395,-2.40000001395374e-05,-285201
0.06975,0.0696987272124029,5.12727875970759e-05,-277983
0.06985,0.06975306029987,9.69397001300137e-05,-217151
0.06988,0.0698370377182767,4.29622817233466e-05,-319280
0.06991,0.0698960377057654,1.3962294234629e-05,-368337
0.06991,0.0699030051489068,6.99485109324771e-06,-282893
0.06991,0.0699082518077094,1.7481922905821e-06,-303767
0.0699,0.069925000000003,-2.50000000030087e-05,-362036
0.0698,0.0698790033009892,-7.90033009891722e-05,-314616
0.06974,0.0698659986474875,-0.000125998647487524,-492995
0.06976,0.0697340010067114,2.59989932885896e-05,-395834
0.069595,0.0696438278310814,-4.88278310814549e-05,-375470
0.069635,0.0695903014752028,4.46985247971599e-05,-402286
0.0695875,0.0695820002028995,5.4997971005305e-06,-388582
0.06963,0.0696356316062441,-5.63160624413028e-06,-325984
0.06976,0.0696843840861262,7.56159138737833e-05,-315989
0.0697,0.0696944289256061,5.57107439387583e-06,-306616
0.069735,0.0697174037784049,1.75962215950565e-05,-389001
0.06963,0.069692301186535,-6.23011865349687e-05,-342346
0.06963,0.0696825946910919,-5.25946910919228e-05,-335852
0.06979,0.0696721847486946,0.000117815251305442,-293422
0.06979,0.0696722532444933,0.000117746755506715,-298089
0.06968,0.0696953720071593,-1.53720071593005e-05,-342821
0.06978,0.0697259604855245,5.40395144755235e-05,-220443
0.06966,0.0696574011313123,2.59886868769765e-06,-381301
0.06955,0.0696436695424407,-9.36695424406803e-05,-322812
0.06959,0.0695672341778748,2.2765822125223e-05,-553552
0.06942,0.0694616468208716,-4.16468208715853e-05,-355237
0.06935,0.0693964655840012,-4.64655840011624e-05,-415907
0.0694,0.0693599999999999,4.00000000000678e-05,-449338
0.06935,0.0694,-5.00000000000222e-05,-467030
0.0691475,0.0692506588845667,-0.000103158884566745,-323020
0.06913,0.0690806022621229,4.9397737877141e-05,-481329
0.0693,0.0691496019896394,0.000150398010360556,-303915
0.06933,0.0692712022241239,5.87977758760849e-05,-394825
